Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_05_272.jpg;0;0;0;0;99.66999;85.58897;0.0002368301;48.02774;2.830841E-06
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_05_322.jpg;0;0;0;0;99.66999;85.58897;0.0002367727;48.02774;2.980307E-06
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_05_372.jpg;0;0;0;0;99.66999;85.58897;0.0002367345;48.02774;3.079948E-06
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_05_422.jpg;0;0;0;0;99.66999;85.58897;0.0002366772;48.02774;3.229413E-06
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_05_472.jpg;0;0;0;0;99.66999;85.58897;0.0002366389;48.02774;3.329054E-06
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_05_522.jpg;-3.029037;0;0;0;99.66999;85.58897;0.0002371811;47.66529;4.291966E-06
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_05_572.jpg;-2.979956;0;0;0;99.66999;85.58897;0.0002377994;47.18848;6.331429E-06
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_05_623.jpg;-3.020453;0;0;0;99.66999;85.58897;0.0002376958;46.70716;7.75975E-06
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_05_672.jpg;-0.01589298;0;0;0;99.66999;85.58897;0.0002378413;46.52525;7.740554E-06
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_05_723.jpg;-3.017278;0;0;0;99.66999;85.58897;0.0002383749;46.16248;8.31589E-06
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_05_772.jpg;-5.979595;0;0;0;99.66999;85.58897;0.0002387025;45.62104;9.880961E-06
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_05_823.jpg;-3.982487;0;0;0;99.66999;85.58897;0.0002374174;44.72441;1.118991E-05
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_05_872.jpg;-0.9814739;0;0;0;99.66999;85.58897;0.0002373948;44.42669;1.065224E-05
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_05_922.jpg;0;0;0;0;99.66999;85.58897;0.0002372061;44.42669;7.794814E-06
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_05_972.jpg;0;0;0;0;99.66999;85.58897;0.000237158;44.42669;5.980402E-06
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_06_023.jpg;0;0;0;0;99.66999;85.58897;0.0002369437;44.42669;3.45948E-06
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_06_073.jpg;0;0;0;0;99.66999;85.58897;0.0002367145;44.42669;1.800518E-06
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_06_123.jpg;0;0;0;0;99.66999;85.58897;0.0002364018;44.42669;-7.617275E-07
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_06_173.jpg;0;0;0;0;99.66999;85.58897;0.0002363488;44.42669;-2.288837E-06
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_06_223.jpg;0;0;0;0;99.66999;85.58897;0.0002365025;44.42669;-4.307905E-06
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_06_273.jpg;0;0;0;0;99.66999;85.58897;0.0002363039;44.42669;-6.590691E-06
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_06_323.jpg;2.98728;0;0;0;99.66999;85.58897;0.0002350295;44.72623;-8.715087E-06
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_06_373.jpg;6.015172;0.05061293;0;0;99.66999;85.58897;0.0002339875;45.26585;-1.150208E-05
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_06_424.jpg;4.021382;0.1997187;0;0;99.6706;85.5896;0.0194447;45.3654;0.0004133282
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_06_474.jpg;1.046333;0.3484712;0;0.01389765;99.67136;85.59042;0.04244414;45.24292;0.001240896
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_06_523.jpg;0;0.5006518;0;0.03008525;99.6729;85.59198;0.08776627;45.26705;0.00115523
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_06_575.jpg;0;0.6508892;0;0.04882133;99.67667;85.59581;0.1956264;45.21852;0.001496561
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_06_623.jpg;0;0.7994521;0;0.08032284;99.68021;85.5994;0.2929294;45.2625;0.001347626
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_06_673.jpg;0;0.9492602;0;0.1201381;99.68496;85.60417;0.4193236;45.27211;0.0008166964
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_06_724.jpg;0;1;0;0.1548149;99.69427;85.6135;0.6350658;45.41349;-0.001560341
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_06_773.jpg;0;1;0;0.2164947;99.70173;85.62103;0.7933566;45.37334;-0.0003444773
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_06_823.jpg;0;1;0;0.2413559;99.71513;85.63454;1.052592;45.34493;-0.0005600099
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_06_873.jpg;0;1;0;0.2869773;99.72519;85.64471;1.223176;45.43016;-0.001527669
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_06_923.jpg;0;1;0;0.3378003;99.74091;85.66044;1.348897;45.47272;-0.003677902
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_06_973.jpg;0;1;0;0.3927251;99.75535;85.675;1.192093;45.4502;-0.001901018
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_07_024.jpg;0;1;0;0.4149532;99.76606;85.6858;1.089918;45.42867;0.0001930411
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_07_073.jpg;0;1;0;0.4744601;99.78526;85.70523;1.023676;45.63795;-0.00158411
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_07_123.jpg;0;1;0;0.5062004;99.79975;85.71995;1.021403;45.69793;-0.0004386693
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_07_174.jpg;0;1;0;0.5394389;99.82328;85.74385;1.050333;45.6715;-2.465686E-05
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_07_224.jpg;0;1;0;0.568535;99.84023;85.76109;1.091427;45.65052;-2.294933E-06
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_07_273.jpg;0;1;0;0.6271173;99.86787;85.78921;1.189255;45.67215;-0.0006827658
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_07_323.jpg;0;1;0;0.6543819;99.88736;85.80896;1.250569;45.62866;-0.0002908325
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_07_374.jpg;0;1;0;0.6944457;99.9165;85.83852;1.240771;45.61427;-0.001175175
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_07_423.jpg;0;1;0;0.7556813;99.93771;85.86005;1.233803;45.64093;-0.00141391
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_07_474.jpg;0;1;0;0.7974736;99.97073;85.89353;1.197747;45.62529;-0.0004666892
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_07_524.jpg;1.008539;1;0;0.8268107;99.99397;85.91725;1.189318;45.69245;-0.0003675486
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_07_573.jpg;0;1;0;0.8834645;100.0314;85.9555;1.218728;45.65661;-0.0007210948
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_07_624.jpg;0;1;0;0.9154518;100.0575;85.98206;1.233126;45.64595;-0.0006648435
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_07_674.jpg;0;1;0;0.9657027;100.0982;86.02346;1.239517;45.6489;-0.00111641
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_07_724.jpg;0;1;0;0.9982527;100.1264;86.05208;1.233538;45.64385;-0.001101383
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_07_773.jpg;0;1;0;1.04631;100.1554;86.08152;1.221436;45.63866;-0.001047898
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_07_824.jpg;0;1;0;1.075855;100.2005;86.12726;1.211787;45.6273;-0.0006831183
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_07_874.jpg;0;1;0;1.119882;100.248;86.17546;1.229907;45.56059;-0.0003593347
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_07_924.jpg;0;1;0;1.152062;100.2806;86.20851;1.231428;45.53596;-0.0007186698
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_07_974.jpg;0;1;0;1.196719;100.3311;86.25961;1.226061;45.51147;-0.0005801386
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_08_023.jpg;0;1;0;1.230332;100.366;86.29485;1.228678;45.50013;-0.0008499936
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_08_074.jpg;0;1;0;1.280021;100.42;86.34944;1.233679;45.47346;-0.0007375112
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_08_123.jpg;0;1;0;1.309212;100.4571;86.38686;1.232582;45.467;-0.0009174052
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_08_174.jpg;0;1;0;1.357192;100.5146;86.44485;1.240264;45.43732;-0.0007955299
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_08_224.jpg;0;1;0;1.388543;100.554;86.48454;1.242056;45.42939;-0.0009054529
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_08_274.jpg;0;1;0;1.437079;100.6148;86.5458;1.247419;45.41163;-0.000883625
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_08_324.jpg;0;1;0;1.467134;100.6564;86.5877;1.249873;45.40622;-0.0009588025
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_08_374.jpg;0;1;0;1.515145;100.7205;86.65221;1.250817;45.39439;-0.0009394014
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_08_424.jpg;0;1;0;1.546144;100.7643;86.69633;1.253522;45.3863;-0.0009576294
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_08_474.jpg;0;1;0;1.591732;100.8318;86.76417;1.259727;45.37354;-0.0009608875
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_08_524.jpg;0;1;0;1.622612;100.8779;86.81048;1.26323;45.36608;-0.0009740989
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_08_574.jpg;0;1;0;1.669594;100.9486;86.88154;1.266728;45.3563;-0.001010875
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_08_624.jpg;0;1;0;1.70031;100.9968;86.92999;1.26905;45.34901;-0.001019656
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_08_674.jpg;0;1;0;1.745518;101.0708;87.0043;1.272327;45.33696;-0.001019524
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_08_724.jpg;0;1;0;1.776648;101.1213;87.05492;1.275733;45.33055;-0.001045598
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_08_774.jpg;0;1;0;1.82164;101.1985;87.13245;1.27953;45.31875;-0.001045173
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_08_824.jpg;0;1;0;1.852594;101.2511;87.1852;1.282559;45.31229;-0.001081415
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_08_874.jpg;0;1;0;1.897919;101.3316;87.26592;1.287797;45.30127;-0.001093053
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_08_924.jpg;0;1;0;1.928158;101.3863;87.32076;1.288751;45.29406;-0.001100953
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_08_974.jpg;-0.9738493;1;0;1.973189;101.4702;87.40445;1.290409;45.23655;-0.0008734718
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_09_024.jpg;-0.9734917;1;0;2.003124;101.5275;87.46101;1.29278;45.12896;-0.000357502
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_09_074.jpg;0;1;0;2.047635;101.6148;87.54769;1.29951;45.07167;-0.0008929567
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_09_124.jpg;0;1;0;2.077527;101.674;87.60658;1.304115;45.05614;-0.001099465
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_09_174.jpg;-0.9855652;1;0;2.122125;101.7644;87.69632;1.306043;45.02365;-0.001120656
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_09_224.jpg;-2.986693;1;0;2.150918;101.8262;87.75666;1.303721;44.8842;-0.0002891306
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_09_274.jpg;-4.996262;1;0;2.19564;101.9216;87.84749;1.301784;44.40594;0.001245444
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_09_324.jpg;-6.009293;1;0;2.223702;101.9869;87.90831;1.300937;43.97467;0.001486483
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_09_374.jpg;-7.022867;1;0;2.266548;102.0877;87.99963;1.298599;43.1747;0.0002082675
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_09_424.jpg;-5.993071;1;0;2.295477;102.1565;88.061;1.300268;42.65958;0.001929065
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_09_474.jpg;-9.007115;1;0;2.337636;102.2631;88.15228;1.299865;41.70668;359.9741
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_09_525.jpg;-10.99809;1;0;2.363458;102.3365;88.21178;1.279315;40.83784;359.9348
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_09_575.jpg;-10.01664;1;0;2.406305;102.4491;88.30044;1.215767;39.51279;359.8896
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_09_625.jpg;-10.08295;1;0;2.433926;102.5264;88.35848;1.156559;38.57889;359.8476
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_09_674.jpg;-7.076826;1;0;2.477611;102.6451;88.44553;1.074641;37.3626;359.7808
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_09_725.jpg;-4.077187;1;0;2.506903;102.7256;88.50443;1.027974;36.79783;359.7554
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_09_775.jpg;-1.077003;1;0;2.550144;102.8482;88.59454;0.9783618;36.32509;359.748
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_09_825.jpg;1.007037;1;0;2.578724;102.9312;88.65615;0.9719021;36.2536;359.7594
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_09_875.jpg;1.009569;1;0;2.619745;103.0571;88.75114;1.001034;36.41672;359.8055
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_09_925.jpg;4.010954;1;0;2.647015;103.142;88.81631;1.043985;36.66183;359.8587
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_09_975.jpg;6.003428;1;0;2.686813;103.2696;88.91769;1.14169;37.32452;359.9878
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_10_025.jpg;8.031006;1;0;2.713305;103.3551;88.9869;1.209325;37.93316;0.04532367
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_10_075.jpg;9.03378;1;0;2.751842;103.4827;89.09365;1.274272;39.07722;0.1345395
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_10_125.jpg;11.03316;1;0;2.775053;103.5661;89.16616;1.235021;40.04708;0.1611393
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_10_175.jpg;8.027515;1;0;2.82116;103.6899;89.278;1.104491;41.50747;0.1829895
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_10_225.jpg;5.034542;1;0;2.849932;103.7728;89.35513;1.044775;42.21743;0.2260092
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_10_275.jpg;2.054644;1;0;2.890912;103.8989;89.47267;0.9840739;42.8773;0.2767444
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_10_325.jpg;0;0.94993;0;2.919093;103.9846;89.55183;0.9639243;43.03643;0.2886139
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_10_376.jpg;0;0.7989759;0;2.955157;104.1148;89.67211;0.9605532;43.09458;0.2952975
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_10_425.jpg;0;0.6496534;0;2.974124;104.2024;89.75297;0.9612977;43.09385;0.2871954
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_10_475.jpg;0;0.4995399;0;2.995703;104.3344;89.87511;0.9644791;43.0798;0.2692533
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_10_525.jpg;0;0.3497288;0;3.004997;104.4226;89.95678;0.9603679;43.06756;0.2526594
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_10_575.jpg;0;0.2008626;0;3.011096;104.5548;90.07925;0.9348496;43.04907;0.2229734
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_10_625.jpg;0;0.05105805;0;3.010412;104.6427;90.16064;0.8998463;43.03769;0.2016952
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_10_675.jpg;0;0;0;3.002369;104.7738;90.2821;0.8158013;43.02247;0.1705362
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_10_725.jpg;0;0;0;2.995974;104.8607;90.36265;0.74146;43.01357;0.1514435
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_10_775.jpg;0;0;0;2.98636;104.9904;90.48296;0.6090531;43.00247;0.1269169
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_10_825.jpg;0;0;0;2.979925;105.0765;90.56286;0.5104249;42.99686;0.1139828
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_10_875.jpg;0;0.1502645;0;2.971942;105.2051;90.68246;0.3565043;42.99124;0.1000402
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_10_925.jpg;0;0.298806;0;2.971243;105.2909;90.76229;0.2601523;42.9891;0.09375899
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_10_975.jpg;-3.033786;0.4504952;0;2.97769;105.421;90.88175;0.1406476;42.82378;0.06209946
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_11_025.jpg;-1.024632;0.6005402;0;2.98646;105.5086;90.9616;0.08348253;42.65315;0.03121733
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_11_075.jpg;-1.017594;0.7506723;0;3.007765;105.6413;91.08288;0.04279347;42.50961;359.9941
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_11_125.jpg;0;0.9006994;0;3.02656;105.7309;91.16485;0.05153028;42.46184;359.9725
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_11_175.jpg;-1.022644;1;0;3.062506;105.8674;91.2895;0.1111213;42.39232;359.95
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_11_225.jpg;-1.029854;1;0;3.088565;105.9601;91.37336;0.1803822;42.27568;359.9307
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_11_275.jpg;0;1;0;3.127919;106.1007;91.50134;0.3226236;42.20994;359.9273
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_11_325.jpg;0;1;0;3.15415;106.1957;91.58786;0.4382714;42.20203;359.9353
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_11_375.jpg;0;1;0;3.193526;106.3398;91.71929;0.6351327;42.20825;359.9603
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_11_425.jpg;-2.000813;1;0;3.219773;106.4373;91.80757;0.7766543;42.14548;359.9749
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_11_475.jpg;-5.016117;1;0;3.258736;106.5866;91.93967;0.9922445;41.75115;359.9666
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_11_525.jpg;-4.993029;1;0;3.28416;106.6882;92.02721;1.131761;41.28841;359.9396
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_11_575.jpg;-5.994473;1;0;3.323124;106.8426;92.15859;1.320612;40.56929;359.9059
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_11_625.jpg;-8.959193;1;0;3.347527;106.9467;92.24468;1.375029;39.86297;359.9051
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_11_675.jpg;-8.990808;1;0;3.379318;107.1045;92.37086;1.318015;38.53878;359.9518
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_11_726.jpg;-11.9841;1;0;3.414932;107.2137;92.45196;1.27018;37.47668;359.9043
/home/shenghan/code/RoboND/RoboND-Rover-Project/image_data/IMG/robocam_2018_07_01_11_16_11_775.jpg;-12.94055;1;0;3.448992;107.3818;92.56957;1.163861;35.6598;359.7645
